"island","archipelago","ka0","ka1","ka2","ka3","ka4","ka5","ka6","ka7","ka8","ka9","ka10","ka11","ka12","ka13","ka14","ka15","ka16","ka17","ka18","ka19","ka20","ka21","ka22","ka23","ka24","ka25","ka26","ka27","ka28","ka29","ka30","ka31","ka32","ka33","ka34","ka35"
"Eiao","Marquesas",49.8285680000002,49.8285680000002,49.8285680000002,49.8285680000002,49.8285680000002,50.6731199999985,50.6731199999985,51.5176719999986,53.2067759999951,54.8958799999935,55.7404319999935,56.5849839999917,56.5849839999917,58.2740879999934,59.1186399999932,63.341399999995,64.1859519999967,65.0305039999966,65.0305039999966,65.0305039999966,65.0305039999966,65.0305039999966,65.0305039999966,65.0305039999966,65.0305039999966,65.0305039999966,65.0305039999966,65.0305039999966,65.0305039999966,65.0305039999966,64.1859519999967,58.2740879999934,58.2740879999934,58.2740879999934,58.2740879999934,58.2740879999934
"Fatu Hiva","Marquesas",81.0769920000047,81.0769920000047,81.0769920000047,81.0769920000047,81.0769920000047,81.0769920000047,81.0769920000047,81.0769920000047,83.6106480000009,84.4551999999991,87.8334079999959,88.6779599999976,88.6779599999976,89.5225119999994,92.0561679999994,95.4343759999968,97.1234799999952,97.1234799999952,97.1234799999952,97.1234799999952,97.9680319999955,97.9680319999955,97.9680319999955,97.9680319999955,97.9680319999955,97.9680319999955,97.9680319999955,97.9680319999955,97.9680319999955,97.1234799999952,97.1234799999952,91.2116159999991,90.3670639999974,89.5225119999994,89.5225119999994,88.6779599999976
"Hatutaa","Marquesas",10.1346240000015,10.1346240000015,10.1346240000015,10.9791760000015,10.9791760000015,10.9791760000015,10.9791760000015,11.8237279999999,11.8237279999999,16.8910399999946,20.2692479999945,24.4920079999942,43.0721520000004,49.8285679999987,58.2740879999969,61.6522959999969,65.8750559999988,66.7196080000005,66.7196080000005,67.5641599999989,70.9423680000006,72.6314719999989,71.7869200000006,70.9423680000006,70.0978159999989,70.0978159999989,69.2532639999989,68.4087120000006,68.4087120000006,67.5641599999989,65.0305039999971,55.740431999997,54.0513279999987,51.5176720000006,49.8285679999987,48.9840159999987
"Hiva Oa","Marquesas",367.380120000001,367.380120000001,367.380120000001,369.913776000002,369.913776000002,369.913776000002,370.758328000002,374.981088000001,387.649368000009,401.162200000013,416.364136000005,425.654208000005,607.23288800001,619.056616000012,641.014968000019,656.216904000016,701.822712000013,706.045472000011,706.045472000011,708.579128000011,715.335544000011,718.713752000011,717.024648000012,715.335544000011,712.80188800001,711.112784000012,710.268232000012,709.42368000001,708.579128000011,708.579128000011,700.978160000013,636.792208000015,628.346688000014,623.279376000014,617.36751200001,610.611096000012
"Moho Tani","Marquesas",21.1138000000015,21.1138000000015,21.1138000000015,21.9583520000032,21.9583520000032,22.8029040000032,23.6474560000034,23.6474560000034,28.7147679999985,36.3157359999989,39.6939439999972,46.4503599999938,48.9840159999922,50.673119999994,55.7404319999953,59.1186399999953,64.1859519999972,66.719607999997,65.8750559999953,66.719607999997,69.2532639999989,69.2532639999989,69.2532639999989,69.2532639999989,69.2532639999989,68.4087119999989,68.4087119999989,66.719607999997,66.719607999997,66.719607999997,63.3413999999955,54.0513279999935,52.3622239999938,51.5176719999955,49.828567999994,49.828567999994
"Nuku Hiva","Marquesas",377.514743999985,377.514743999985,377.514743999985,379.203847999986,379.203847999986,379.203847999986,380.048399999988,382.582055999988,386.804815999988,407.07406399999,423.965103999991,451.835319999989,467.881807999984,480.550087999991,499.130231999988,514.332167999988,531.223207999992,535.445967999991,534.601415999991,537.979623999993,548.114247999997,548.958799999996,548.114247999997,548.114247999997,548.114247999997,547.269695999996,544.736039999994,544.736039999994,539.668727999991,537.979623999993,530.378655999992,495.752023999987,490.684711999987,485.617399999989,477.171879999988,474.638223999986
"Tahuata","Marquesas",92.9007200000148,92.9007200000148,92.9007200000148,92.9007200000148,92.9007200000148,93.7452720000131,99.6571360000081,104.724448000007,112.32541600001,119.926384000006,135.128320000017,146.107496000013,607.23288800001,619.056616000012,641.014968000019,656.216904000016,701.822712000013,706.045472000011,706.045472000011,708.579128000011,715.335544000011,718.713752000011,717.024648000012,715.335544000011,712.80188800001,711.112784000012,710.268232000012,709.42368000001,708.579128000011,708.579128000011,700.978160000013,636.792208000015,628.346688000014,623.279376000014,617.36751200001,610.611096000012
"Ua Huka","Marquesas",107.258103999998,107.258103999998,107.258103999998,108.102656,108.102656,108.102656,108.102656,108.947208000002,112.325416000004,120.770936000005,123.304592000005,128.371904000005,130.905560000003,135.128319999998,141.040184,143.573839999996,153.708463999991,168.910399999991,155.397567999991,170.599503999989,173.133159999993,173.977711999995,173.133159999993,173.133159999993,172.288607999991,171.444055999989,171.444055999989,171.444055999989,171.444055999989,170.599503999989,151.174807999991,139.351080000002,138.506528,135.972871999998,135.128319999998,133.439216
"Ua Pou","Marquesas",123.304592000007,123.304592000007,123.304592000007,123.304592000007,123.304592000007,123.304592000007,123.304592000007,124.149144000007,127.527352000004,130.905560000006,135.128320000007,137.661976000007,140.195632000009,147.796600000008,156.242120000016,159.620328000014,164.687640000016,169.754952000018,166.376744000018,170.599504000016,173.133160000014,174.822264000016,173.133160000014,173.133160000014,172.288608000015,172.288608000015,171.444056000014,170.599504000016,170.599504000016,170.599504000016,164.687640000016,154.553016000014,151.174808000009,150.330256000008,147.796600000008,144.418392000009
"Mauritius","Mascarenes",1915.98186000001,1915.98186000001,1915.98186000001,1920.79992000002,1920.79992000002,1930.43604000002,1950.51129000001,1971.38955000001,2088.62901000001,2184.1872,2351.21328,2612.99454000001,2662.78116000001,2705.34069000002,2750.30925000003,2809.73199000001,2865.94268999999,2885.21493000001,2882.80590000001,2894.85105000001,2914.92630000001,2918.13834000001,2915.72931000001,2914.92630000001,2913.32028,2909.30523,2906.09319000001,2902.07814000001,2901.27513000001,2894.85105000001,2862.73064999999,2741.47614000002,2727.02196000001,2715.77982000001,2700.52263000002,2683.65942000002
"Reunion","Mascarenes",2535.10256999999,2535.10256999999,2535.10256999999,2537.51159999998,2537.51159999998,2539.11761999998,2543.13266999998,2552.76878999998,2570.43500999999,2605.76744999999,2634.67581,2677.23534,2710.15875,2735.05206000001,2760.74838000001,2788.85373000002,2816.95908,2828.20122,2826.5952,2830.61025,2839.44336,2842.6554,2841.04938,2839.44336,2835.42831,2835.42831,2834.6253,2833.82229,2833.01928,2830.61025,2816.15607000001,2755.12731000001,2748.70323000001,2742.27915000001,2733.44604,2726.21895000001
"Rodrigues","Mascarenes",128.481600000005,128.481600000005,128.481600000005,131.693640000002,131.693640000002,134.10267,135.708690000001,197.540460000008,284.265539999998,381.429749999995,478.593960000005,647.226060000006,931.491600000005,978.066179999997,1047.92804999999,1092.09359999999,1141.88022,1173.19761,1165.97052,1181.22771,1197.28791,1203.71199,1200.49995,1197.28791,1194.07587,1191.66684,1189.25781,1188.4548,1185.24276,1181.22771,1138.66818,1022.23172999999,1006.97454,987.7023,972.445109999997,961.202970000002
"Enderbury","Phoenix",4.26422999999657,4.26422999999657,4.26422999999657,4.26422999999657,4.26422999999657,4.26422999999657,4.26422999999657,5.117076,7.67561400000338,10.234152,13.6455359999998,17.0569199999965,20.4683039999932,21.3211499999932,23.8796880000002,27.2910720000037,29.8496100000001,31.555302000007,31.555302000007,31.555302000007,33.2609940000035,34.9666860000103,34.1138400000069,33.2609940000035,33.2609940000035,32.4081480000035,31.555302000007,31.555302000007,31.555302000007,31.555302000007,29.8496100000001,23.8796880000002,23.0268419999968,22.1739959999933,21.3211499999932,20.4683039999932
"Manra","Phoenix",0.852846000000054,0.852846000000054,0.852846000000054,2.55853800000016,2.55853800000016,5.11707600000011,5.11707600000011,5.11707600000011,8.52846000000005,10.2341520000035,13.6455360000034,16.2040739999999,17.0569200000034,18.7626120000068,20.4683040000068,21.3211500000101,21.3211500000101,23.0268420000068,22.1739960000067,23.0268420000068,23.8796880000033,23.8796880000033,23.8796880000033,23.8796880000033,23.8796880000033,23.8796880000033,23.8796880000033,23.8796880000033,23.8796880000033,23.0268420000068,21.3211500000101,20.4683040000068,20.4683040000068,18.7626120000068,17.9097660000034,17.9097660000034
"Nikumaroro","Phoenix",7.67561399999314,7.67561399999314,7.67561399999314,10.2341519999965,10.2341519999965,15.3512279999897,19.6154579999898,20.4683039999899,23.8796879999864,26.4382259999898,29.8496099999966,33.2609939999999,34.1138399999999,35.8195320000033,39.2309159999998,40.9366080000032,45.2008379999998,45.2008379999998,45.2008379999998,45.2008379999998,45.2008379999998,45.2008379999998,45.2008379999998,45.2008379999998,45.2008379999998,45.2008379999998,45.2008379999998,45.2008379999998,45.2008379999998,45.2008379999998,45.2008379999998,38.3780700000033,36.6723779999999,35.8195320000033,35.8195320000033,35.8195320000033
"Orona","Phoenix",0.852845999996515,0.852845999996515,0.852845999996515,1.70569199999308,1.70569199999308,3.41138399999303,5.96992199998971,7.67561399998971,17.9097659999862,30.702455999993,39.2309159999996,43.4951459999962,47.7593760000066,49.4650680000099,54.5821440000131,57.9935280000063,67.3748340000101,68.2276800000101,67.3748340000101,69.0805260000135,71.6390640000169,74.1976020000134,74.1976020000134,71.6390640000169,70.7862180000134,70.7862180000134,69.9333720000134,69.0805260000135,69.0805260000135,69.0805260000135,67.3748340000101,54.5821440000131,50.31791400001,50.31791400001,49.4650680000099,49.4650680000099
"Henderson","Pitcairn",50.6957749999983,50.6957749999983,50.6957749999983,50.6957749999983,50.6957749999983,53.8155149999974,55.3753849999983,55.3753849999983,56.9352549999949,60.8349299999995,63.174734999997,64.7346049999995,65.5145400000016,65.5145400000016,67.8543449999978,68.6342799999991,70.1941500000012,71.7540200000016,71.7540200000016,71.7540200000016,71.7540200000016,71.7540200000016,71.7540200000016,71.7540200000016,71.7540200000016,71.7540200000016,71.7540200000016,71.7540200000016,71.7540200000016,71.7540200000016,70.1941500000012,67.0744099999982,67.0744099999982,67.0744099999982,65.5145400000016,65.5145400000016
"Oeno","Pitcairn",3.11973999999921,3.11973999999921,3.11973999999921,3.11973999999921,3.11973999999921,3.11973999999921,3.89967500000133,3.89967500000133,9.35921999999749,9.35921999999749,9.35921999999749,14.0388299999941,14.8187649999962,15.5986999999948,17.9385049999962,18.7184399999983,18.7184399999983,18.7184399999983,18.7184399999983,18.7184399999983,18.7184399999983,18.7184399999983,18.7184399999983,18.7184399999983,18.7184399999983,18.7184399999983,18.7184399999983,18.7184399999983,18.7184399999983,18.7184399999983,18.7184399999983,16.3786349999945,16.3786349999945,16.3786349999945,15.5986999999948,15.5986999999948
"Pitcairn","Pitcairn",9.35922000000079,9.35922000000079,9.35922000000079,9.35922000000079,9.35922000000079,9.35922000000079,9.35922000000079,9.35922000000079,10.9190900000008,11.6990250000004,11.6990250000004,14.8187649999987,17.9385049999977,18.7184399999956,18.7184399999956,21.0582449999969,21.8381799999973,21.8381799999973,21.8381799999973,21.8381799999973,21.8381799999973,21.8381799999973,21.8381799999973,21.8381799999973,21.8381799999973,21.8381799999973,21.8381799999973,21.8381799999973,21.8381799999973,21.8381799999973,21.8381799999973,18.7184399999956,18.7184399999956,18.7184399999956,18.7184399999956,17.9385049999977
"Marion","Prince Edward",304.958653999997,304.958653999997,304.958653999997,305.548515999997,305.548515999997,305.548515999997,305.548515999997,306.138377999996,309.087687999995,313.806583999994,315.576169999993,317.935617999992,319.115341999993,319.115341999993,320.884927999992,323.244375999992,327.373409999994,328.553133999994,327.963271999993,330.322719999994,330.912581999994,332.092305999994,330.912581999994,330.912581999994,330.322719999994,330.322719999994,330.322719999994,330.322719999994,330.322719999994,330.322719999994,326.783547999994,319.705203999993,319.705203999993,319.705203999993,319.115341999993,319.115341999993
"Prince Edward","Prince Edward",56.6267520000011,56.6267520000011,56.6267520000011,56.6267520000011,56.6267520000011,56.6267520000011,57.2166140000009,57.2166140000009,60.1659239999997,61.3456480000011,66.0645440000013,70.1935780000003,72.5530260000012,75.5023360000032,80.8110940000002,87.2995759999961,94.3779199999994,97.3272300000018,96.7373680000013,97.9170920000012,100.866402000003,100.866402000003,100.866402000003,100.866402000003,99.6866780000021,99.0968160000015,98.5069540000011,98.5069540000011,98.5069540000011,97.9170920000012,94.3779199999994,80.2212320000012,78.4516460000007,77.2719220000014,74.3226120000026,73.7327500000024
"Clarion","Revillagigedo",21.0474159999989,21.0474159999989,21.0474159999989,21.0474159999989,21.0474159999989,21.8569320000009,21.8569320000009,21.8569320000009,22.6664479999976,24.2854800000002,25.9045119999998,26.714028,26.714028,26.714028,27.5235439999998,28.33306,28.33306,28.33306,28.33306,29.1425760000008,29.1425760000008,29.1425760000008,29.1425760000008,29.1425760000008,29.1425760000008,29.1425760000008,29.1425760000008,29.1425760000008,29.1425760000008,29.1425760000008,28.33306,27.5235439999998,26.714028,26.714028,26.714028,26.714028
"San Benedicto","Revillagigedo",11.3332239999962,11.3332239999962,11.3332239999962,12.9522559999944,12.9522559999944,12.9522559999944,12.9522559999944,12.9522559999944,18.6188679999944,20.2378999999944,21.8569319999944,26.7140279999949,27.5235439999948,27.5235439999948,30.7616079999944,35.6187039999935,36.428219999994,37.237735999994,37.237735999994,37.237735999994,40.475799999997,40.475799999997,40.475799999997,40.475799999997,39.666283999997,39.666283999997,38.8567679999974,38.8567679999974,38.0472519999961,37.237735999994,36.428219999994,29.9520919999944,29.142575999994,27.5235439999948,27.5235439999948,27.5235439999948
"Socorro","Revillagigedo",158.665136000007,158.665136000007,158.665136000007,161.903200000008,161.903200000008,168.379328000007,169.188844000005,171.617392000004,180.522068000009,203.188516000004,220.188352000005,236.378672000006,243.664316000003,248.521412000003,267.949796000007,280.902052000007,290.616244000009,295.473340000004,293.854308000005,297.092372000003,302.758984000005,304.378016000003,303.568500000005,302.758984000005,301.139952000004,298.711404000004,297.901888000004,297.901888000004,297.092372000003,297.092372000003,290.616244000009,266.330764000006,261.473668000006,253.378508000003,247.711896000003,246.092864000003
"Ofu","Samoa",18.3570200000034,18.3570200000034,18.3570200000034,18.3570200000034,18.3570200000034,18.3570200000034,18.3570200000034,18.3570200000034,19.1914300000071,22.529070000003,27.5355299999957,30.0387599999961,34.2108099999972,35.879629999994,40.8860899999942,45.0581399999901,45.0581399999901,47.5613699999901,45.8925499999901,49.2301899999901,50.0645999999901,50.8990099999901,50.0645999999901,50.0645999999901,50.0645999999901,49.2301899999901,49.2301899999901,49.2301899999901,49.2301899999901,49.2301899999901,45.0581399999901,40.051679999994,39.2172699999905,38.3828599999905,35.879629999994,35.879629999994
"Olosega","Samoa",18.3570200000034,18.3570200000034,18.3570200000034,18.3570200000034,18.3570200000034,18.3570200000034,18.3570200000034,18.3570200000034,19.1914300000071,22.529070000003,27.5355299999957,30.0387599999961,34.2108099999972,35.879629999994,40.8860899999942,45.0581399999901,45.0581399999901,47.5613699999901,45.8925499999901,49.2301899999901,50.0645999999901,50.8990099999901,50.0645999999901,50.0645999999901,50.0645999999901,49.2301899999901,49.2301899999901,49.2301899999901,49.2301899999901,49.2301899999901,45.0581399999901,40.051679999994,39.2172699999905,38.3828599999905,35.879629999994,35.879629999994
"Savaii","Samoa",1746.42013,1746.42013,1746.42013,1755.59864000001,1755.59864000001,1769.78361000002,1798.15355000002,1814.84175000004,1840.70846000003,1909.96449000004,1971.71083000002,2000.91518000002,2020.10661,2060.99270000001,2148.60574999999,2189.49184,4447.4053,4479.94729000002,4476.60965000001,4494.13226000002,4511.65487000003,4517.49574000002,4514.15810000003,4511.65487000003,4509.15164000003,4506.64841000003,4500.80754000003,4499.97313000003,4497.46990000002,4494.13226000002,4430.7171,2140.26164999999,2115.22934999999,2077.68090000001,2058.48947000001,2050.14537000001
"Swains","Samoa",2.50323000000645,2.50323000000645,2.50323000000645,2.50323000000645,2.50323000000645,2.50323000000645,2.50323000000645,2.50323000000645,3.33764000000666,4.1720500000103,4.1720500000103,4.1720500000103,4.1720500000103,4.1720500000103,4.1720500000103,5.00646000000708,5.00646000000708,5.00646000000708,5.00646000000708,5.00646000000708,5.00646000000708,5.00646000000708,5.00646000000708,5.00646000000708,5.00646000000708,5.00646000000708,5.00646000000708,5.00646000000708,5.00646000000708,5.00646000000708,5.00646000000708,4.1720500000103,4.1720500000103,4.1720500000103,4.1720500000103,4.1720500000103
"Tau","Samoa",61.7463400000043,61.7463400000043,61.7463400000043,61.7463400000043,61.7463400000043,61.7463400000043,61.7463400000043,61.7463400000043,64.2495700000008,65.083980000001,67.5872100000045,68.4216200000081,68.4216200000081,69.2560300000079,72.5936700000146,73.4280800000144,74.2624900000144,75.0969000000146,75.0969000000146,75.0969000000146,78.4345400000077,78.4345400000077,78.4345400000077,78.4345400000077,78.4345400000077,75.0969000000146,75.0969000000146,75.0969000000146,75.0969000000146,75.0969000000146,74.2624900000144,71.7592600000112,70.0904400000114,69.2560300000079,68.4216200000081,68.4216200000081
"Tutuila","Samoa",148.524979999982,148.524979999982,148.524979999982,150.193799999986,150.193799999986,150.193799999986,150.193799999986,151.028209999986,156.03466999999,168.550819999977,198.589579999982,246.150949999999,302.056419999998,364.637169999986,409.695309999995,422.211459999995,435.562020000008,438.899660000008,438.899660000008,439.734070000008,442.237300000004,443.071710000004,442.237300000004,442.237300000004,442.237300000004,442.237300000004,439.734070000008,439.734070000008,439.734070000008,439.734070000008,433.058790000001,407.192079999992,393.841519999992,382.15977999999,357.127479999986,335.43281999999
"Upolu","Samoa",1171.51164,1171.51164,1171.51164,1178.18692,1178.18692,1193.20630000001,1227.41711000001,1239.09885000002,1300.84518999999,1378.44532000001,1531.14234999997,1642.11887999997,1739.74484999998,1859.06547999999,1979.22051999998,2118.56698999996,4447.4053,4479.94729000002,4476.60965000001,4494.13226000002,4511.65487000003,4517.49574000002,4514.15810000003,4511.65487000003,4509.15164000003,4506.64841000003,4500.80754000003,4499.97313000003,4497.46990000002,4494.13226000002,4430.7171,1957.52585999999,1911.63330999999,1883.26336999998,1849.88696999999,1819.84820999999
"Bora Bora","Society",33.53037399999,33.53037399999,33.53037399999,37.6194439999889,37.6194439999889,53.1579099999889,58.8826079999883,67.0607479999886,84.2348419999865,95.6842379999848,104.680191999983,110.404889999983,114.493959999981,117.765215999981,124.307727999979,128.396797999979,131.668053999978,135.757123999979,135.757123999979,135.757123999979,136.574937999979,136.574937999979,136.574937999979,136.574937999979,136.574937999979,136.574937999979,136.574937999979,135.757123999979,135.757123999979,135.757123999979,131.668053999978,121.854285999979,121.036471999979,119.400843999979,117.765215999981,117.765215999981
"Huahine Iti","Society",106.315820000012,106.315820000012,106.315820000012,110.404890000011,110.404890000011,123.489914000015,128.396798000017,133.303682000017,140.664008000017,150.477776000017,157.020288000017,162.744986000017,166.834056000018,169.287498000019,177.46563800002,184.008150000023,192.186290000023,196.275360000023,194.639732000023,196.275360000023,198.728802000023,199.546616000023,198.728802000023,198.728802000023,197.910988000023,197.910988000023,197.093174000023,197.093174000023,196.275360000023,196.275360000023,190.550662000023,175.830010000021,173.37656800002,171.740940000019,169.287498000019,169.287498000019
"Huahine Nui","Society",106.315820000012,106.315820000012,106.315820000012,110.404890000011,110.404890000011,123.489914000015,128.396798000017,133.303682000017,140.664008000017,150.477776000017,157.020288000017,162.744986000017,166.834056000018,169.287498000019,177.46563800002,184.008150000023,192.186290000023,196.275360000023,194.639732000023,196.275360000023,198.728802000023,199.546616000023,198.728802000023,198.728802000023,197.910988000023,197.910988000023,197.093174000023,197.093174000023,196.275360000023,196.275360000023,190.550662000023,175.830010000021,173.37656800002,171.740940000019,169.287498000019,169.287498000019
"Moorea","Society",143.11745,143.11745,143.11745,143.935264,143.935264,144.753078,145.570892,145.570892,148.842148,155.38466,160.291544,161.927172,165.198428000001,167.65187,169.287498,173.376568,179.101266000001,179.919080000001,179.919080000001,179.919080000001,181.554708000001,181.554708000001,181.554708000001,181.554708000001,180.736894000001,180.736894000001,179.919080000001,179.919080000001,179.919080000001,179.919080000001,179.101266000001,169.287498,169.287498,169.287498,166.834056,166.834056
"Raiatea","Society",197.91098800002,197.91098800002,197.91098800002,202.81787200002,202.81787200002,215.902896000021,410.542628000008,432.623606000008,473.514306000009,508.680308000006,552.842264000001,583.919196000002,603.546732,617.449569999999,632.988035999999,644.437432000001,664.882782000002,669.789666000002,668.971852000002,674.696550000002,682.056876000001,682.874690000001,682.874690000001,682.056876000001,682.056876000001,681.239062000001,678.785620000002,677.149992000002,676.332178000002,674.696550000002,664.064968000003,628.081152,623.174268,619.903011999999,617.449569999999,610.089243999999
"Tahaa","Society",118.583029999995,118.583029999995,118.583029999995,121.854285999995,121.854285999995,136.574937999989,410.542628000008,432.623606000008,473.514306000009,508.680308000006,552.842264000001,583.919196000002,603.546732,617.449569999999,632.988035999999,644.437432000001,664.882782000002,669.789666000002,668.971852000002,674.696550000002,682.056876000001,682.874690000001,682.874690000001,682.056876000001,682.056876000001,681.239062000001,678.785620000002,677.149992000002,676.332178000002,674.696550000002,664.064968000003,628.081152,623.174268,619.903011999999,617.449569999999,610.089243999999
"Tahiti","Society",1106.50234199996,1106.50234199996,1106.50234199996,1114.68048199996,1114.68048199996,1131.03676199996,1185.01248599996,1202.18657999996,1235.71695399996,1306.04895799997,1354.29998399997,1382.92347399997,1406.64007999997,1422.99635999997,1444.25952399997,1463.06924599997,1481.87896799997,1495.78180599997,1495.78180599997,1497.41743399997,1501.50650399997,1507.23120199997,1503.14213199998,1501.50650399997,1500.68868999997,1499.05306199997,1498.23524799997,1498.23524799997,1498.23524799997,1497.41743399997,1481.06115399997,1441.80608199997,1436.89919799997,1427.08542999997,1421.36073199997,1416.45384799997
"Gough","Tristan da Cunha",81.8162500000043,81.8162500000043,81.8162500000043,82.4868750000048,82.4868750000048,83.828125000005,87.1812500000037,87.1812500000037,90.5343750000035,93.2168750000014,96.5700000000008,100.593750000004,105.288125000004,105.288125000004,111.994375000002,117.359375,138.819375,146.866875,146.19625,150.890625,154.914375000001,158.267500000004,157.596875000003,154.914375000001,154.243750000001,154.243750000001,153.573125000002,150.890625,150.890625,150.890625,138.14875,110.653125000003,107.970625000003,106.629375000004,105.288125000004,105.288125000004
"Inaccessible","Tristan da Cunha",18.7774999999992,18.7774999999992,18.7774999999992,18.7774999999992,18.7774999999992,18.7774999999992,18.7774999999992,18.7774999999992,20.1187499999995,21.4599999999995,24.142499999999,25.4837499999999,26.8249999999995,29.5075000000002,34.201875,37.5550000000001,45.6025000000015,48.9556250000014,48.285000000001,50.2968750000012,53.650000000001,54.991250000001,54.320625000001,53.650000000001,52.9793750000007,51.6381250000007,51.6381250000007,50.967500000001,50.2968750000012,50.2968750000012,44.2612500000022,33.53125,32.8606250000003,29.5075000000002,29.5075000000002,27.4956249999998
"Nightingale","Tristan da Cunha",6.03562499999843,6.03562499999843,6.03562499999843,6.03562499999843,6.03562499999843,7.3768749999981,7.3768749999981,10.7299999999997,14.0831250000004,16.0950000000004,19.4481250000012,21.4600000000008,24.1425000000003,25.4837500000003,28.8368749999993,32.1900000000002,33.53125,34.8725000000008,34.2018750000002,34.8725000000008,35.5431250000008,36.8843750000002,36.2137500000006,35.5431250000008,34.8725000000008,34.8725000000008,34.8725000000008,34.8725000000008,34.8725000000008,34.8725000000008,33.53125,27.495625,26.825,26.825,25.4837500000003,25.4837500000003
"Tristan da Cunha","Tristan da Cunha",109.311874999996,109.311874999996,109.311874999996,109.982499999996,109.982499999996,110.653124999996,113.335624999996,113.335624999996,118.029999999997,120.712499999998,126.077499999999,130.101249999998,133.454375,133.454375,138.148750000001,138.819375000001,140.831250000001,141.501875,141.501875,142.843125000001,144.184375000001,144.184375000001,144.184375000001,144.184375000001,144.184375000001,144.184375000001,144.184375000001,144.184375000001,142.843125000001,142.843125000001,140.831250000001,138.148750000001,136.136875,135.46625,133.454375,133.454375
